filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,juz
70030,0.31856194,2014.167903,1678.290273,3804.987981,0.11123237,0.127985491,Maher_AlMuaiqly,Al-Maarej,29
70031,0.29857564,1770.125671,1544.070404,3591.343506,0.113120295,0.110109049,Maher_AlMuaiqly,Al-Maarej,29
70032,0.2870978,1772.362137,1589.333999,3472.305544,0.11468088,0.104040932,Maher_AlMuaiqly,Al-Maarej,29
70033,0.28133658,1837.448932,1637.675554,3700.692685,0.110037684,0.108625212,Maher_AlMuaiqly,Al-Maarej,29
70034,0.29682884,1893.784816,1718.732533,3709.150905,0.11398727,0.1177169,Maher_AlMuaiqly,Al-Maarej,29
70035,0.30445883,1902.971592,1701.735819,3733.551131,0.10894402,0.121611496,Maher_AlMuaiqly,Al-Maarej,29
70036,0.30622303,1974.702361,1686.458406,3736.070891,0.11200736,0.127378666,Maher_AlMuaiqly,Al-Maarej,29
70037,0.30053362,2296.093484,1809.770037,4107.146421,0.11358982,0.145557348,Maher_AlMuaiqly,Al-Maarej,29
70038,0.28023702,1923.952602,1654.757712,3659.680983,0.11165046,0.119594708,Maher_AlMuaiqly,Al-Maarej,29
70039,0.29314893,1801.714611,1603.327066,3493.825047,0.119448476,0.111474419,Maher_AlMuaiqly,Al-Maarej,29
70040,0.29266608,1967.683811,1702.61495,3769.566016,0.11266977,0.121939184,Maher_AlMuaiqly,Al-Maarej,29
70041,0.29436478,1913.218382,1675.797505,3752.763253,0.110385336,0.116139882,Maher_AlMuaiqly,Al-Maarej,29
70042,0.2847014,1619.005445,1560.109861,3343.280514,0.10932881,0.08772073,Maher_AlMuaiqly,Al-Maarej,29
70043,0.30215538,1979.056428,1725.304408,3834.595115,0.11259147,0.116826146,Maher_AlMuaiqly,Al-Maarej,29
70044,0.31325036,1919.790372,1694.276719,3772.071222,0.10892534,0.111733295,Maher_AlMuaiqly,Al-Maarej,29
71001,0.29901284,1813.780109,1638.638983,3661.119797,0.10550068,0.114247035,Maher_AlMuaiqly,Nouh,29
71002,0.25877708,1697.806575,1601.715968,3395.870341,0.1161141,0.092266061,Maher_AlMuaiqly,Nouh,29
71003,0.30077446,1661.580263,1586.902231,3461.042924,0.103869386,0.093661222,Maher_AlMuaiqly,Nouh,29
71004,0.29188067,1760.399865,1636.775238,3545.381521,0.10459868,0.106303087,Maher_AlMuaiqly,Nouh,29
71005,0.27745643,1731.857296,1592.070082,3462.128906,0.10804474,0.102701823,Maher_AlMuaiqly,Nouh,29
71006,0.2759329,1922.488169,1652.646965,3778.06525,0.11300783,0.118887306,Maher_AlMuaiqly,Nouh,29
71007,0.2973471,1992.076024,1743.208779,3844.244385,0.10572435,0.124305777,Maher_AlMuaiqly,Nouh,29
71008,0.26998526,1727.663448,1579.801514,3391.054495,0.11443406,0.099423057,Maher_AlMuaiqly,Nouh,29
71009,0.27010798,1847.766722,1712.854581,3657.004026,0.11407555,0.105405519,Maher_AlMuaiqly,Nouh,29
71010,0.27444762,1620.684082,1581.105455,3412.778639,0.10146771,0.089977497,Maher_AlMuaiqly,Nouh,29
71011,0.29050952,1821.872996,1642.21164,3687.625894,0.113364026,0.114122506,Maher_AlMuaiqly,Nouh,29
71012,0.28864294,1739.64223,1591.374761,3420.559149,0.113134235,0.098301718,Maher_AlMuaiqly,Nouh,29
71013,0.28849164,1752.06773,1580.53934,3499.091943,0.11482645,0.101280706,Maher_AlMuaiqly,Nouh,29
71014,0.31719312,1598.122079,1506.844951,3431.903187,0.101581,0.092356179,Maher_AlMuaiqly,Nouh,29
71015,0.28480038,1906.156632,1713.062557,3817.792969,0.11216859,0.113293208,Maher_AlMuaiqly,Nouh,29
71016,0.30884904,2042.928743,1689.629273,3829.640945,0.114271246,0.127528388,Maher_AlMuaiqly,Nouh,29
71017,0.27050367,1758.566524,1589.233214,3569.889408,0.11223159,0.10512363,Maher_AlMuaiqly,Nouh,29
71018,0.31563103,1879.751933,1643.898074,3642.737386,0.105913945,0.111196567,Maher_AlMuaiqly,Nouh,29
71019,0.3102442,1943.629682,1685.381436,3840.568091,0.10603881,0.11713936,Maher_AlMuaiqly,Nouh,29
71020,0.31169733,1941.285072,1749.990006,3835.464943,0.099188834,0.121457892,Maher_AlMuaiqly,Nouh,29
71021,0.28035644,1712.668057,1599.9728,3465.742484,0.10741659,0.096697292,Maher_AlMuaiqly,Nouh,29
71022,0.28219035,1544.86079,1501.723187,3381.900929,0.10312569,0.084691541,Maher_AlMuaiqly,Nouh,29
71023,0.29113567,1798.14216,1600.421981,3613.150737,0.10836098,0.107927269,Maher_AlMuaiqly,Nouh,29
71024,0.28665537,1823.923084,1594.319822,3646.026799,0.111040145,0.108244441,Maher_AlMuaiqly,Nouh,29
71025,0.264089,1840.318029,1663.71502,3644.811294,0.1134976,0.101621996,Maher_AlMuaiqly,Nouh,29
71026,0.33533707,1931.349316,1556.535265,3651.302305,0.110764064,0.120489573,Maher_AlMuaiqly,Nouh,29
71027,0.27942404,1750.999552,1562.978018,3489.847079,0.11145142,0.101473722,Maher_AlMuaiqly,Nouh,29
71028,0.28010255,1815.169926,1607.965851,3587.987955,0.106983505,0.104183885,Maher_AlMuaiqly,Nouh,29
72001,0.31283304,2040.776242,1691.266145,3830.252406,0.10071806,0.13773713,Maher_AlMuaiqly,Al-Jen,29
72002,0.3196064,2126.147623,1680.625496,3880.361744,0.10125578,0.146509605,Maher_AlMuaiqly,Al-Jen,29
72003,0.33129108,2007.724919,1638.154615,3812.920843,0.10151033,0.1379588,Maher_AlMuaiqly,Al-Jen,29
72004,0.31833872,2027.53762,1685.85911,3853.68591,0.10258517,0.139167517,Maher_AlMuaiqly,Al-Jen,29
72005,0.29749712,1952.280501,1650.059894,3777.224143,0.10540167,0.130159554,Maher_AlMuaiqly,Al-Jen,29
72006,0.30045238,2009.665611,1698.400849,3823.87716,0.10033363,0.131717316,Maher_AlMuaiqly,Al-Jen,29
72007,0.2992971,1899.953725,1644.082625,3677.316694,0.10523602,0.124176481,Maher_AlMuaiqly,Al-Jen,29
72008,0.33509436,2138.097833,1724.112762,3960.719321,0.10098577,0.15076314,Maher_AlMuaiqly,Al-Jen,29
72009,0.32123318,2220.573968,1761.2214,4035.010601,0.10308054,0.154638672,Maher_AlMuaiqly,Al-Jen,29
72010,0.30886233,2026.959756,1639.428684,3777.49673,0.11158086,0.132963688,Maher_AlMuaiqly,Al-Jen,29
72011,0.30026186,1995.27281,1633.614308,3776.027649,0.10772161,0.13462027,Maher_AlMuaiqly,Al-Jen,29
72012,0.28410167,1919.3069,1639.260128,3721.989927,0.10793155,0.124941909,Maher_AlMuaiqly,Al-Jen,29
72013,0.30138928,1954.532143,1645.339414,3750.045377,0.10763305,0.127796704,Maher_AlMuaiqly,Al-Jen,29
72014,0.3277815,2086.588379,1725.477627,3886.663998,0.106235445,0.144167433,Maher_AlMuaiqly,Al-Jen,29
72015,0.3311218,2138.457312,1701.080947,3914.87355,0.11075167,0.149598365,Maher_AlMuaiqly,Al-Jen,29
72016,0.33837143,2204.308071,1683.707298,4031.063125,0.10650013,0.15536499,Maher_AlMuaiqly,Al-Jen,29
72017,0.3127374,2178.866546,1756.259816,3977.053554,0.10350256,0.14814638,Maher_AlMuaiqly,Al-Jen,29
72018,0.34416997,2216.151712,1697.65434,4004.574855,0.11191413,0.15888899,Maher_AlMuaiqly,Al-Jen,29
72019,0.30635077,1913.925225,1605.422316,3640.539551,0.113718964,0.121792955,Maher_AlMuaiqly,Al-Jen,29
72020,0.31973368,2102.984493,1664.959788,3806.241568,0.10999682,0.151020251,Maher_AlMuaiqly,Al-Jen,29
72021,0.29665813,1945.770501,1614.467578,3638.603034,0.11191151,0.131674574,Maher_AlMuaiqly,Al-Jen,29
72022,0.28659514,2041.362641,1661.126002,3785.027112,0.11383579,0.129587274,Maher_AlMuaiqly,Al-Jen,29
72023,0.3105332,2030.431505,1669.131713,3772.396769,0.11214421,0.134363466,Maher_AlMuaiqly,Al-Jen,29
72024,0.3189992,2008.428532,1653.22573,3819.091341,0.11209759,0.13673244,Maher_AlMuaiqly,Al-Jen,29
72025,0.29930568,1974.612214,1657.855925,3720.841083,0.108349055,0.125081623,Maher_AlMuaiqly,Al-Jen,29
72026,0.29853037,2049.971812,1656.686795,3758.113333,0.114076056,0.130361704,Maher_AlMuaiqly,Al-Jen,29
72027,0.28814363,2091.978552,1804.103723,3940.946724,0.10789931,0.129702625,Maher_AlMuaiqly,Al-Jen,29
72028,0.31492576,2090.075983,1690.338977,3896.077629,0.100801714,0.137138602,Maher_AlMuaiqly,Al-Jen,29
73001,0.33485353,2205.740102,1811.202382,3919.123317,0.1151523,0.148841972,Maher_AlMuaiqly,Al-Mozamil,29
73002,0.31131074,2103.16753,1605.984977,3819.843892,0.112670824,0.145104862,Maher_AlMuaiqly,Al-Mozamil,29
73003,0.3134931,2307.804697,1881.719324,4358.227363,0.10218634,0.156415102,Maher_AlMuaiqly,Al-Mozamil,29
73004,0.34499288,2092.818281,1710.419059,3896.80481,0.104625404,0.139724005,Maher_AlMuaiqly,Al-Mozamil,29
73005,0.3270032,2111.815164,1694.321611,3891.637074,0.10671531,0.144599139,Maher_AlMuaiqly,Al-Mozamil,29
73006,0.30277926,2078.151641,1658.666488,3789.575702,0.110533305,0.136307459,Maher_AlMuaiqly,Al-Mozamil,29
73007,0.29978,2027.868256,1683.402862,3730.434195,0.109929904,0.13442508,Maher_AlMuaiqly,Al-Mozamil,29
73008,0.3491516,2270.748585,1813.247856,4096.447199,0.102036685,0.149563876,Maher_AlMuaiqly,Al-Mozamil,29
73009,0.3206141,2020.202186,1639.722743,3761.132813,0.10644557,0.132375617,Maher_AlMuaiqly,Al-Mozamil,29
73010,0.29360938,1998.587491,1675.032226,3739.210251,0.10803248,0.12608942,Maher_AlMuaiqly,Al-Mozamil,29
73011,0.2873061,1922.509904,1607.700263,3593.673424,0.11150681,0.120663546,Maher_AlMuaiqly,Al-Mozamil,29
73012,0.34266686,2118.518603,1628.659144,3754.467773,0.11685922,0.151464844,Maher_AlMuaiqly,Al-Mozamil,29
73013,0.32948712,2246.746147,1750.408313,4047.865356,0.114308685,0.154274902,Maher_AlMuaiqly,Al-Mozamil,29
73014,0.32550102,2102.267588,1673.214927,3815.228084,0.11006678,0.138097206,Maher_AlMuaiqly,Al-Mozamil,29
73015,0.33752903,2200.134037,1699.78214,3937.414089,0.11431849,0.158107228,Maher_AlMuaiqly,Al-Mozamil,29
73016,0.31362882,2012.355501,1738.565956,3822.484578,0.10733505,0.126248321,Maher_AlMuaiqly,Al-Mozamil,29
73017,0.31494913,2111.637754,1685.761145,3823.261625,0.10999038,0.141139573,Maher_AlMuaiqly,Al-Mozamil,29
73018,0.3182624,2076.454584,1711.825223,3896.321727,0.1066685,0.138035426,Maher_AlMuaiqly,Al-Mozamil,29
73019,0.32201338,2168.469621,1687.914278,3869.556726,0.11001388,0.147765734,Maher_AlMuaiqly,Al-Mozamil,29
73020,0.30319893,2026.314913,1717.02527,3858.538249,0.10547441,0.127766927,Maher_AlMuaiqly,Al-Mozamil,29
74001,0.3552425,2176.604033,1808.465953,3894.587402,0.10172849,0.143512835,Maher_AlMuaiqly,Al-Modather,29
74002,0.3232489,1878.522703,1726.234035,3798.032433,0.08821109,0.119560134,Maher_AlMuaiqly,Al-Modather,29
74003,0.35168406,1939.68371,1756.692337,3688.887356,0.0741364,0.122558594,Maher_AlMuaiqly,Al-Modather,29
74004,0.36573282,2097.342505,1778.371908,3858.99846,0.08313744,0.141138321,Maher_AlMuaiqly,Al-Modather,29
74005,0.3543252,2063.875317,1870.393588,4088.823993,0.07998187,0.129371995,Maher_AlMuaiqly,Al-Modather,29
74006,0.36078987,2284.291769,1886.087693,4310.897188,0.087038435,0.149800145,Maher_AlMuaiqly,Al-Modather,29
74007,0.3392604,2433.147483,1960.984313,4504.073181,0.07708439,0.163098145,Maher_AlMuaiqly,Al-Modather,29
74008,0.3029389,1808.357357,1667.685022,3531.781769,0.10620199,0.116764069,Maher_AlMuaiqly,Al-Modather,29
74009,0.30011156,2175.455731,1798.993199,3984.406167,0.108599074,0.136663342,Maher_AlMuaiqly,Al-Modather,29
74010,0.3165798,2180.240137,1692.489071,3952.961811,0.109500654,0.145305892,Maher_AlMuaiqly,Al-Modather,29
74011,0.30856898,1942.64471,1642.641231,3710.350342,0.097743124,0.127526855,Maher_AlMuaiqly,Al-Modather,29
74012,0.31106356,1909.33074,1610.488257,3675.284011,0.10788403,0.121072673,Maher_AlMuaiqly,Al-Modather,29
74013,0.31375214,2139.801963,1811.340401,4097.181286,0.104331106,0.138595779,Maher_AlMuaiqly,Al-Modather,29
74014,0.29606795,1915.412485,1660.482391,3728.142841,0.10106035,0.11327186,Maher_AlMuaiqly,Al-Modather,29
74015,0.28285575,1919.381516,1683.52803,3771.741662,0.10790323,0.108291123,Maher_AlMuaiqly,Al-Modather,29
74016,0.29928648,1909.254827,1571.672917,3680.893644,0.110493094,0.127636271,Maher_AlMuaiqly,Al-Modather,29
74017,0.34187803,2063.113463,1847.833187,3969.929328,0.10236819,0.132869038,Maher_AlMuaiqly,Al-Modather,29
74018,0.302669,1803.945209,1594.844039,3501.678826,0.09284118,0.112927007,Maher_AlMuaiqly,Al-Modather,29
74019,0.32099253,1897.036528,1623.562031,3689.029208,0.08168528,0.122495181,Maher_AlMuaiqly,Al-Modather,29
74020,0.3268753,1957.771377,1728.069392,3753.743968,0.09157034,0.116852405,Maher_AlMuaiqly,Al-Modather,29
74021,0.31231374,1846.884484,1687.60032,3614.124687,0.0945308,0.11328125,Maher_AlMuaiqly,Al-Modather,29
74022,0.31228912,2131.477726,1857.834499,4037.344286,0.103272624,0.130615234,Maher_AlMuaiqly,Al-Modather,29
74023,0.32883066,2138.081715,1818.969433,3984.698127,0.10186595,0.138724533,Maher_AlMuaiqly,Al-Modather,29
74024,0.2965826,1986.26954,1695.970832,3863.825684,0.10201115,0.128734189,Maher_AlMuaiqly,Al-Modather,29
74025,0.3197735,2012.430745,1597.726912,3748.06078,0.11204945,0.137472191,Maher_AlMuaiqly,Al-Modather,29
74026,0.3789221,2971.548264,2234.011095,5136.293096,0.08655572,0.209451427,Maher_AlMuaiqly,Al-Modather,29
74027,0.36108357,2178.385459,1764.912721,3874.059222,0.108663484,0.161196356,Maher_AlMuaiqly,Al-Modather,29
74028,0.35888046,2157.899694,1704.982103,3825.273381,0.10268382,0.158674373,Maher_AlMuaiqly,Al-Modather,29
74029,0.3303191,2122.510395,1710.31509,3840.000357,0.103777796,0.146674924,Maher_AlMuaiqly,Al-Modather,29
74030,0.3755735,2323.363833,1798.292537,4143.621611,0.1034797,0.15603171,Maher_AlMuaiqly,Al-Modather,29
74031,0.305311,2028.716535,1669.98739,3782.556728,0.10856865,0.131790131,Maher_AlMuaiqly,Al-Modather,29
74032,0.3182855,2019.431444,1617.601411,3724.028557,0.10548033,0.13999496,Maher_AlMuaiqly,Al-Modather,29
74033,0.32241812,2047.918792,1710.956638,3786.727102,0.1034322,0.127460681,Maher_AlMuaiqly,Al-Modather,29
74034,0.35354233,2512.363614,1988.32173,4508.372738,0.09647394,0.18644634,Maher_AlMuaiqly,Al-Modather,29
74035,0.29435226,1870.029456,1582.158211,3524.650855,0.108237535,0.117391346,Maher_AlMuaiqly,Al-Modather,29
74036,0.3076589,2109.146588,1745.093644,3907.548894,0.10076207,0.125131968,Maher_AlMuaiqly,Al-Modather,29
74037,0.32033,1969.027128,1656.267994,3689.641434,0.10344894,0.13286697,Maher_AlMuaiqly,Al-Modather,29
74038,0.3386105,2243.044155,1876.95441,4163.328429,0.104067825,0.146946263,Maher_AlMuaiqly,Al-Modather,29
74039,0.30410615,2212.213569,1723.733041,4011.40225,0.113250345,0.14809335,Maher_AlMuaiqly,Al-Modather,29
74040,0.28916517,2146.838677,1838.215768,3955.512498,0.110769205,0.133024183,Maher_AlMuaiqly,Al-Modather,29
74041,0.27177596,2147.02659,1781.244715,3861.48306,0.12145914,0.142484225,Maher_AlMuaiqly,Al-Modather,29
74042,0.3315322,2356.223607,1959.349699,4277.892689,0.09423352,0.159637766,Maher_AlMuaiqly,Al-Modather,29
74043,0.28359413,2010.762952,1708.146023,3762.927246,0.11233171,0.129217618,Maher_AlMuaiqly,Al-Modather,29
74044,0.30337745,2151.863822,1786.083507,3966.122381,0.11171664,0.127379261,Maher_AlMuaiqly,Al-Modather,29
74045,0.26704335,1850.451534,1643.329339,3548.299835,0.11493184,0.114781884,Maher_AlMuaiqly,Al-Modather,29
74046,0.28327286,1932.439574,1686.837619,3584.153451,0.108645655,0.119479507,Maher_AlMuaiqly,Al-Modather,29
74047,0.35029924,2152.52773,1679.019978,3805.781154,0.11488625,0.158649645,Maher_AlMuaiqly,Al-Modather,29
74048,0.33934474,2169.962871,1709.67078,3870.894192,0.10585863,0.150639315,Maher_AlMuaiqly,Al-Modather,29
74049,0.32079643,2018.680949,1627.228509,3705.452594,0.10579548,0.135372386,Maher_AlMuaiqly,Al-Modather,29
74050,0.28423312,1953.674487,1742.92831,3785.187922,0.1070278,0.118652344,Maher_AlMuaiqly,Al-Modather,29
74051,0.30955392,2063.362574,1878.317642,3972.62559,0.10056214,0.132227698,Maher_AlMuaiqly,Al-Modather,29
74052,0.2935589,1968.161208,1707.573491,3686.701517,0.108668365,0.118990858,Maher_AlMuaiqly,Al-Modather,29
74053,0.32675233,2041.767455,1696.778786,3777.038019,0.109847195,0.129216974,Maher_AlMuaiqly,Al-Modather,29
74054,0.2965521,2009.684844,1639.222055,3617.706299,0.120536916,0.126691546,Maher_AlMuaiqly,Al-Modather,29
74055,0.310865,2061.3176,1683.070851,3850.637923,0.11337263,0.14000202,Maher_AlMuaiqly,Al-Modather,29
74056,0.30240303,1902.242151,1625.016882,3722.609759,0.1015307,0.120480801,Maher_AlMuaiqly,Al-Modather,29
75001,0.32993665,2158.324413,1739.554395,3986.998402,0.11069713,0.149236506,Maher_AlMuaiqly,Al-Keiama,29
75002,0.32984924,2174.759183,1828.420079,4051.336039,0.10832686,0.145364696,Maher_AlMuaiqly,Al-Keiama,29
75003,0.30870923,2164.470871,1808.809815,3996.781482,0.10651531,0.139849819,Maher_AlMuaiqly,Al-Keiama,29
75004,0.31048512,2082.234061,1708.404452,3865.264064,0.11363552,0.141228604,Maher_AlMuaiqly,Al-Keiama,29
75005,0.29372433,2153.853631,1805.273643,4006.339738,0.11134778,0.140001452,Maher_AlMuaiqly,Al-Keiama,29
75006,0.33124092,2278.670375,1766.993543,4081.946332,0.106543444,0.160682745,Maher_AlMuaiqly,Al-Keiama,29
75007,0.35061347,2336.377052,1811.246885,4120.120626,0.10842645,0.16487401,Maher_AlMuaiqly,Al-Keiama,29
75008,0.3600677,2483.721621,2116.444391,4502.162109,0.09363781,0.168623047,Maher_AlMuaiqly,Al-Keiama,29
75009,0.34645718,2337.042206,1888.561599,4365.30004,0.09723969,0.159174075,Maher_AlMuaiqly,Al-Keiama,29
75010,0.2686719,1923.331207,1705.007352,3754.761565,0.10976978,0.117234134,Maher_AlMuaiqly,Al-Keiama,29
75011,0.31375226,2132.248832,1714.021087,4002.239435,0.12164862,0.134463778,Maher_AlMuaiqly,Al-Keiama,29
75012,0.34526423,2204.255645,1750.872311,4008.475224,0.09956993,0.143310547,Maher_AlMuaiqly,Al-Keiama,29
75013,0.290401,1904.988401,1698.1789,3781.359668,0.10180582,0.120537109,Maher_AlMuaiqly,Al-Keiama,29
75014,0.31717274,2458.683997,2004.553351,4431.698843,0.10416981,0.159642929,Maher_AlMuaiqly,Al-Keiama,29
75015,0.35481346,1921.51167,1594.220419,3679.037476,0.1065233,0.128407796,Maher_AlMuaiqly,Al-Keiama,29
75016,0.3643515,2323.807317,1764.271511,4032.319749,0.10295394,0.164423553,Maher_AlMuaiqly,Al-Keiama,29
75017,0.31156564,1930.607187,1588.06236,3658.506483,0.112592414,0.125976563,Maher_AlMuaiqly,Al-Keiama,29
75018,0.36584857,1944.894647,1609.13185,3664.874268,0.09862605,0.132299805,Maher_AlMuaiqly,Al-Keiama,29
75019,0.29352427,1952.353239,1608.828462,3573.004395,0.12124247,0.121236979,Maher_AlMuaiqly,Al-Keiama,29
75020,0.31219357,2036.781082,1677.419929,3801.515954,0.10969838,0.127350139,Maher_AlMuaiqly,Al-Keiama,29
75021,0.35198414,1969.496339,1623.777739,3737.115009,0.10640383,0.125832582,Maher_AlMuaiqly,Al-Keiama,29
75022,0.28825954,2027.613708,1758.350522,3776.64598,0.11548476,0.129296087,Maher_AlMuaiqly,Al-Keiama,29
75023,0.31771582,1972.251014,1619.772306,3710.888672,0.10739917,0.121845815,Maher_AlMuaiqly,Al-Keiama,29
75024,0.2898767,2037.421956,1799.867697,3890.428377,0.11025906,0.125081926,Maher_AlMuaiqly,Al-Keiama,29
75025,0.325833,2090.638755,1720.590202,3751.945313,0.11250179,0.141083984,Maher_AlMuaiqly,Al-Keiama,29
75026,0.3367507,2208.963201,1714.601913,3864.254345,0.11816676,0.161814673,Maher_AlMuaiqly,Al-Keiama,29
75027,0.31504446,1913.365273,1627.454743,3677.159403,0.0982329,0.118995796,Maher_AlMuaiqly,Al-Keiama,29
75028,0.2766243,1799.551976,1635.97225,3564.050553,0.11217613,0.105281749,Maher_AlMuaiqly,Al-Keiama,29
75029,0.396769,2506.370735,1930.393938,4404.581968,0.0927427,0.186023343,Maher_AlMuaiqly,Al-Keiama,29
75030,0.33273524,2268.551696,1770.000575,3994.248484,0.10428572,0.155666978,Maher_AlMuaiqly,Al-Keiama,29
75031,0.34872174,2437.4576,1962.358628,4428.622671,0.106835,0.164126889,Maher_AlMuaiqly,Al-Keiama,29
75032,0.31222785,1997.95568,1729.558385,3795.374538,0.10563876,0.126959814,Maher_AlMuaiqly,Al-Keiama,29
75033,0.3347489,2184.336735,1764.648907,3832.141113,0.113638885,0.145354889,Maher_AlMuaiqly,Al-Keiama,29
75034,0.3360788,1984.344675,1725.045552,3684.832513,0.113490485,0.122197399,Maher_AlMuaiqly,Al-Keiama,29
75035,0.29977775,1861.930065,1626.629822,3533.691582,0.11410616,0.108075259,Maher_AlMuaiqly,Al-Keiama,29
75036,0.32587948,2325.27431,1902.49008,4191.724737,0.10737392,0.148913513,Maher_AlMuaiqly,Al-Keiama,29
75037,0.2738882,2075.194217,1725.597083,3712.543419,0.11432129,0.130198587,Maher_AlMuaiqly,Al-Keiama,29
75038,0.3234115,2013.312468,1776.159991,3867.871368,0.10106393,0.123271814,Maher_AlMuaiqly,Al-Keiama,29
75039,0.3081709,2034.181925,1716.326667,3909.494019,0.10318217,0.122927711,Maher_AlMuaiqly,Al-Keiama,29
75040,0.32804033,2063.392892,1655.40609,3828.660182,0.10416746,0.138043855,Maher_AlMuaiqly,Al-Keiama,29
76001,0.3109208,2199.210555,1765.712561,3954.191668,0.10516506,0.146964267,Maher_AlMuaiqly,Al-Ensan,29
76002,0.30862632,2274.874976,1785.001543,4085.739662,0.102430515,0.157992659,Maher_AlMuaiqly,Al-Ensan,29
76003,0.33336994,2202.854189,1750.17662,3953.878709,0.10665785,0.155172553,Maher_AlMuaiqly,Al-Ensan,29
76004,0.3122685,2140.092274,1677.388418,3904.723389,0.10886027,0.150224609,Maher_AlMuaiqly,Al-Ensan,29
76005,0.3173467,2143.305078,1768.940722,4024.747782,0.10636138,0.141185888,Maher_AlMuaiqly,Al-Ensan,29
76006,0.3206836,2208.376432,1726.912267,3935.051205,0.10076892,0.152810615,Maher_AlMuaiqly,Al-Ensan,29
76007,0.32184917,2105.969231,1781.282845,3942.584866,0.09885284,0.136501939,Maher_AlMuaiqly,Al-Ensan,29
76008,0.30452177,2156.808135,1712.582111,3910.152366,0.105588615,0.139112068,Maher_AlMuaiqly,Al-Ensan,29
76009,0.317378,2162.255439,1746.990083,3866.373187,0.11232686,0.147251148,Maher_AlMuaiqly,Al-Ensan,29
76010,0.3455019,2136.434902,1661.014881,3852.252752,0.10292053,0.14851571,Maher_AlMuaiqly,Al-Ensan,29
76011,0.32837626,2052.556366,1651.477845,3810.463183,0.10480464,0.134700761,Maher_AlMuaiqly,Al-Ensan,29
76012,0.3308063,2208.570576,1761.997104,3956.094231,0.10628774,0.151408451,Maher_AlMuaiqly,Al-Ensan,29
76013,0.36596942,1981.348727,1569.8527,3675.566663,0.07445784,0.135884144,Maher_AlMuaiqly,Al-Ensan,29
76014,0.3592815,2143.760575,1687.254648,3782.427751,0.109611556,0.144280018,Maher_AlMuaiqly,Al-Ensan,29
76015,0.3098802,2062.685171,1679.373025,3770.782637,0.10659615,0.134787753,Maher_AlMuaiqly,Al-Ensan,29
76016,0.3035257,2028.96343,1741.410024,3799.940659,0.10546249,0.129674884,Maher_AlMuaiqly,Al-Ensan,29
76017,0.34090474,2286.426485,1841.110351,4078.740051,0.10512741,0.157022261,Maher_AlMuaiqly,Al-Ensan,29
76018,0.34141645,2393.089711,1866.117122,4178.779268,0.10676404,0.166850615,Maher_AlMuaiqly,Al-Ensan,29
76019,0.2967048,2023.536274,1767.505329,3796.007835,0.107543215,0.126938216,Maher_AlMuaiqly,Al-Ensan,29
76020,0.31138965,2122.412974,1699.380292,3769.261813,0.1105113,0.146700082,Maher_AlMuaiqly,Al-Ensan,29
76021,0.30400586,2114.593953,1830.450167,4014.921412,0.09879922,0.136697703,Maher_AlMuaiqly,Al-Ensan,29
76022,0.34123483,2227.418953,1775.155043,3938.708496,0.11150212,0.15595728,Maher_AlMuaiqly,Al-Ensan,29
76023,0.35329336,2259.127181,1731.282624,4028.26186,0.10942103,0.165393536,Maher_AlMuaiqly,Al-Ensan,29
76024,0.31967455,2159.719101,1738.033544,3943.453881,0.096937306,0.146934404,Maher_AlMuaiqly,Al-Ensan,29
76025,0.3359849,2207.392509,1845.113425,4058.746189,0.093206495,0.148702482,Maher_AlMuaiqly,Al-Ensan,29
76026,0.3244586,2267.25736,1797.874879,4090.747302,0.10369688,0.153371223,Maher_AlMuaiqly,Al-Ensan,29
76027,0.3226407,2107.889213,1715.624543,3838.293457,0.1114997,0.139019832,Maher_AlMuaiqly,Al-Ensan,29
76028,0.35609677,2276.909015,1737.925165,4010.602148,0.1082796,0.162322917,Maher_AlMuaiqly,Al-Ensan,29
76029,0.3367839,2267.286045,1736.108581,3946.145104,0.109083824,0.158425071,Maher_AlMuaiqly,Al-Ensan,29
76030,0.33495343,2202.820987,1694.787315,3887.807449,0.113087684,0.156663075,Maher_AlMuaiqly,Al-Ensan,29
76031,0.35295916,2276.133762,1701.01318,3927.630395,0.10708838,0.16166297,Maher_AlMuaiqly,Al-Ensan,29
77001,0.37444153,2294.077316,1800.980522,4098.868123,0.109226346,0.169766041,Maher_AlMuaiqly,Al-Morssalat,29
77002,0.39684552,2577.389977,1918.805444,4449.327674,0.10296628,0.193783268,Maher_AlMuaiqly,Al-Morssalat,29
77003,0.3301005,2294.008421,1779.90533,4072.625373,0.105845906,0.161309934,Maher_AlMuaiqly,Al-Morssalat,29
77004,0.38027954,2087.443216,1667.642353,3781.117136,0.10383471,0.150822368,Maher_AlMuaiqly,Al-Morssalat,29
77005,0.33646312,2170.734407,1653.807609,3780.438443,0.10422188,0.155290275,Maher_AlMuaiqly,Al-Morssalat,29
77006,0.3016504,1898.102789,1681.3349,3730.417702,0.101407185,0.114429028,Maher_AlMuaiqly,Al-Morssalat,29
77007,0.32318157,2004.16508,1630.132193,3700.066857,0.11440443,0.141582782,Maher_AlMuaiqly,Al-Morssalat,29
77008,0.33102262,2247.726777,1851.806027,4193.254852,0.10484055,0.148147583,Maher_AlMuaiqly,Al-Morssalat,29
77009,0.3588303,2384.971607,1852.077172,4159.49707,0.10516609,0.181810462,Maher_AlMuaiqly,Al-Morssalat,29
