filename,chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rmse,zero_crossing_rate,name,surah,Juz
041028.mp3,0.25201544,2352.539807,2271.083092,4216.779184,0.20957041,0.105233777,Yasser_Ad-Dussary,Ghafer,24
041029.mp3,0.24669959,2256.778223,2257.884816,4128.698467,0.18869919,0.0968749,Yasser_Ad-Dussary,Ghafer,24
041030.mp3,0.23327535,2260.358815,2216.375528,4246.619711,0.1533423,0.099104562,Yasser_Ad-Dussary,Ghafer,24
041031.mp3,0.23850584,2440.476141,2338.167516,4503.149315,0.16678907,0.115905679,Yasser_Ad-Dussary,Ghafer,24
041032.mp3,0.20412846,2415.872542,2297.32825,4272.302483,0.1568582,0.10754276,Yasser_Ad-Dussary,Ghafer,24
041033.mp3,0.23271678,2337.688757,2171.127174,4142.904386,0.16073601,0.115598208,Yasser_Ad-Dussary,Ghafer,24
041034.mp3,0.23991664,2594.473751,2365.493824,4691.474499,0.16969587,0.127709995,Yasser_Ad-Dussary,Ghafer,24
041035.mp3,0.23170488,2431.85852,2307.774046,4334.862713,0.18198629,0.115661013,Yasser_Ad-Dussary,Ghafer,24
041036.mp3,0.2377554,2527.545485,2251.876669,4467.448071,0.17853923,0.128301066,Yasser_Ad-Dussary,Ghafer,24
041037.mp3,0.25142002,2624.575673,2318.61465,4710.461759,0.17541821,0.131253114,Yasser_Ad-Dussary,Ghafer,24
041038.mp3,0.22059627,2333.143996,2186.130246,4177.871382,0.17221949,0.10553973,Yasser_Ad-Dussary,Ghafer,24
041039.mp3,0.23891191,2541.971307,2349.265924,4526.91841,0.18482825,0.124058665,Yasser_Ad-Dussary,Ghafer,24
041040.mp3,0.23740818,2601.895515,2342.298971,4480.885545,0.20203535,0.133556197,Yasser_Ad-Dussary,Ghafer,24
041041.mp3,0.2310152,2592.909277,2347.834422,4456.257691,0.19649236,0.12725972,Yasser_Ad-Dussary,Ghafer,24
